"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"860Z200US21822","ZCTA5 21822","996","211","793","153","203","117",
"860Z200US21824","ZCTA5 21824","106","72","85","63","21","36",
"860Z200US21826","ZCTA5 21826","1990","194","1266","197","724","219",
"860Z200US21829","ZCTA5 21829","146","81","134","82","12","20",
"860Z200US21830","ZCTA5 21830","1802","299","1555","308","247","95",
"860Z200US21835","ZCTA5 21835","208","74","150","60","58","63",
"860Z200US21837","ZCTA5 21837","1186","149","1026","153","160","102",
"860Z200US21838","ZCTA5 21838","726","170","674","174","52","36",
"860Z200US21840","ZCTA5 21840","193","111","151","93","42","62",
"860Z200US21841","ZCTA5 21841","397","117","251","73","146","119",
"860Z200US21842","ZCTA5 21842","5792","332","4261","336","1531","290",
"860Z200US21849","ZCTA5 21849","1405","237","1031","205","374","153",
"860Z200US21850","ZCTA5 21850","1586","300","1369","285","217","81",
"860Z200US21851","ZCTA5 21851","3108","306","2028","273","1080","271",
"860Z200US21853","ZCTA5 21853","3793","342","2067","274","1726","281",
"860Z200US21856","ZCTA5 21856","320","165","258","129","62","94",
"860Z200US21861","ZCTA5 21861","314","65","266","57","48","28",
"860Z200US21862","ZCTA5 21862","21","34","0","14","21","34",
"860Z200US21863","ZCTA5 21863","1961","215","1464","221","497","110",
"860Z200US21864","ZCTA5 21864","252","95","211","91","41","42",
"860Z200US21865","ZCTA5 21865","169","84","169","84","0","14",
"860Z200US21866","ZCTA5 21866","65","44","65","44","0","14",
"860Z200US21867","ZCTA5 21867","19","20","19","20","0","14",
"860Z200US21869","ZCTA5 21869","313","67","267","57","46","29",
"860Z200US21871","ZCTA5 21871","733","147","654","137","79","52",
"860Z200US21872","ZCTA5 21872","300","138","276","150","24","29",
"860Z200US21874","ZCTA5 21874","714","109","509","92","205","84",
"860Z200US21875","ZCTA5 21875","3295","342","2332","308","963","240",
"860Z200US21890","ZCTA5 21890","0","14","0","14","0","14",
"860Z200US21901","ZCTA5 21901","7184","501","5394","463","1790","332",
"860Z200US21902","ZCTA5 21902","52","72","0","14","52","72",
"860Z200US21903","ZCTA5 21903","2322","292","1763","238","559","166",
"860Z200US21904","ZCTA5 21904","2417","235","2041","222","376","124",
"860Z200US21911","ZCTA5 21911","3984","332","3253","306","731","182",
"860Z200US21912","ZCTA5 21912","677","222","611","207","66","82",
"860Z200US21913","ZCTA5 21913","380","120","253","108","127","61",
"860Z200US21914","ZCTA5 21914","350","115","253","90","97","71",
"860Z200US21915","ZCTA5 21915","1164","170","1012","160","152","60",
"860Z200US21917","ZCTA5 21917","692","143","683","145","9","16",
"860Z200US21918","ZCTA5 21918","1608","281","1421","265","187","121",
"860Z200US21919","ZCTA5 21919","1489","225","1328","224","161","84",
"860Z200US21920","ZCTA5 21920","352","155","278","139","74","61",
"860Z200US21921","ZCTA5 21921","17493","710","11954","702","5539","480",
"860Z200US21930","ZCTA5 21930","8","15","8","15","0","14",
"860Z200US22003","ZCTA5 22003","18917","565","13289","567","5628","464",
"860Z200US22015","ZCTA5 22015","14794","458","12591","482","2203","256",
"860Z200US22025","ZCTA5 22025","6296","454","5465","415","831","206",
"860Z200US22026","ZCTA5 22026","6284","380","4415","384","1869","303",
"860Z200US22027","ZCTA5 22027","590","130","571","132","19","20",
"860Z200US22030","ZCTA5 22030","21247","755","12330","651","8917","847",
"860Z200US22031","ZCTA5 22031","14777","749","7078","502","7699","634",
"860Z200US22032","ZCTA5 22032","9848","444","8421","426","1427","285",
"860Z200US22033","ZCTA5 22033","15649","520","9829","535","5820","495",
"860Z200US22035","ZCTA5 22035","0","13","0","13","0","13",
"860Z200US22039","ZCTA5 22039","5856","346","5640","343","216","111",
"860Z200US22041","ZCTA5 22041","11159","543","5789","484","5370","462",
"860Z200US22042","ZCTA5 22042","12045","541","7873","474","4172","398",
"860Z200US22043","ZCTA5 22043","9798","562","5966","484","3832","402",
"860Z200US22044","ZCTA5 22044","5365","326","2689","247","2676","302",
"860Z200US22046","ZCTA5 22046","7108","254","4320","344","2788","280",
"860Z200US22060","ZCTA5 22060","2806","248","267","76","2539","252",
"860Z200US22066","ZCTA5 22066","5696","264","5437","254","259","127",
"860Z200US22079","ZCTA5 22079","11760","662","8962","656","2798","539",
"860Z200US22101","ZCTA5 22101","10896","441","9191","453","1705","255",
"860Z200US22102","ZCTA5 22102","13230","590","6294","484","6936","490",
"860Z200US22124","ZCTA5 22124","6881","427","6008","402","873","263",
"860Z200US22125","ZCTA5 22125","436","98","319","79","117","50",
"860Z200US22134","ZCTA5 22134","1480","170","61","28","1419","174",
"860Z200US22150","ZCTA5 22150","9381","468","5991","431","3390","349",
"860Z200US22151","ZCTA5 22151","5478","419","4695","386","783","249",
"860Z200US22152","ZCTA5 22152","9534","305","7992","351","1542","193",
"860Z200US22153","ZCTA5 22153","10993","434","9918","494","1075","217",
"860Z200US22172","ZCTA5 22172","3696","326","2401","351","1295","229",
"860Z200US22180","ZCTA5 22180","9639","405","6540","353","3099","330",
"860Z200US22181","ZCTA5 22181","5435","530","4499","526","936","218",
"860Z200US22182","ZCTA5 22182","9950","550","7129","412","2821","404",
"860Z200US22191","ZCTA5 22191","24791","812","14524","860","10267","733",
"860Z200US22192","ZCTA5 22192","20490","604","15656","555","4834","481",
"860Z200US22193","ZCTA5 22193","24581","680","19824","702","4757","558",
"860Z200US22201","ZCTA5 22201","20041","661","6305","492","13736","581",
"860Z200US22202","ZCTA5 22202","15704","782","3307","391","12397","753",
"860Z200US22203","ZCTA5 22203","13441","737","4223","454","9218","657",
"860Z200US22204","ZCTA5 22204","22940","743","9644","564","13296","653",
"860Z200US22205","ZCTA5 22205","6713","448","5164","458","1549","222",
"860Z200US22206","ZCTA5 22206","10986","633","5041","417","5945","603",
"860Z200US22207","ZCTA5 22207","12202","545","9622","511","2580","326",
"860Z200US22209","ZCTA5 22209","8185","457","2384","301","5801","487",
"860Z200US22211","ZCTA5 22211","25","13","0","13","25","13",
"860Z200US22213","ZCTA5 22213","1685","343","1167","218","518","262",
"860Z200US22214","ZCTA5 22214","0","13","0","13","0","13",
"860Z200US22301","ZCTA5 22301","6091","352","3385","233","2706","377",
"860Z200US22302","ZCTA5 22302","8844","583","4912","403","3932","475",
"860Z200US22303","ZCTA5 22303","8003","458","3901","331","4102","376",
"860Z200US22304","ZCTA5 22304","23363","777","9597","593","13766","800",
"860Z200US22305","ZCTA5 22305","7669","505","2563","229","5106","506",
"860Z200US22306","ZCTA5 22306","10950","587","5484","597","5466","577",
"860Z200US22307","ZCTA5 22307","4529","317","3419","294","1110","236",
"860Z200US22308","ZCTA5 22308","4769","320","4459","332","310","111",
"860Z200US22309","ZCTA5 22309","12621","676","7994","555","4627","640",
"860Z200US22310","ZCTA5 22310","10853","432","8499","396","2354","347",
"860Z200US22311","ZCTA5 22311","8198","479","1636","284","6562","469",
"860Z200US22312","ZCTA5 22312","10414","494","5392","389","5022","498",
"860Z200US22314","ZCTA5 22314","19705","679","8898","530","10807","551",
"860Z200US22315","ZCTA5 22315","11150","595","8392","557","2758","340",
"860Z200US22401","ZCTA5 22401","11405","251","4744","364","6661","420",
"860Z200US22405","ZCTA5 22405","12325","531","10570","489","1755","341",
"860Z200US22406","ZCTA5 22406","9473","567","7408","514","2065","404",
"860Z200US22407","ZCTA5 22407","22388","610","17042","602","5346","501",
"860Z200US22408","ZCTA5 22408","12114","479","9395","505","2719","392",
"860Z200US22427","ZCTA5 22427","1445","221","876","172","569","194",
"860Z200US22432","ZCTA5 22432","158","128","134","137","24","28",
"860Z200US22433","ZCTA5 22433","109","82","109","82","0","13",
"860Z200US22435","ZCTA5 22435","1010","216","865","217","145","100",
"860Z200US22436","ZCTA5 22436","308","133","295","133","13","19",
"860Z200US22437","ZCTA5 22437","225","80","180","79","45","56",
"860Z200US22438","ZCTA5 22438","94","53","62","40","32","38",
"860Z200US22443","ZCTA5 22443","4252","337","3280","324","972","284",
"860Z200US22448","ZCTA5 22448","202","63","0","13","202","63",
"860Z200US22454","ZCTA5 22454","975","187","686","173","289","117",
"860Z200US22460","ZCTA5 22460","813","171","658","187","155","111",
"860Z200US22469","ZCTA5 22469","941","271","777","244","164","120",
"860Z200US22472","ZCTA5 22472","0","13","0","13","0","13",
"860Z200US22473","ZCTA5 22473","2294","287","2182","287","112","66",
"860Z200US22476","ZCTA5 22476","182","93","173","90","9","17",
"860Z200US22480","ZCTA5 22480","521","115","308","77","213","96",
"860Z200US22482","ZCTA5 22482","1746","253","1176","187","570","172",
"860Z200US22485","ZCTA5 22485","9675","204","7517","316","2158","320",
"860Z200US22488","ZCTA5 22488","435","144","283","128","152","108",
"860Z200US22503","ZCTA5 22503","1933","192","1651","208","282","98",
"860Z200US22504","ZCTA5 22504","62","37","47","30","15","23",
"860Z200US22508","ZCTA5 22508","6099","397","5689","427","410","187",
"860Z200US22509","ZCTA5 22509","62","51","62","51","0","13",
"860Z200US22511","ZCTA5 22511","485","142","424","129","61","55",
"860Z200US22514","ZCTA5 22514","985","169","737","146","248","104",
"860Z200US22520","ZCTA5 22520","2058","236","1757","219","301","123",
"860Z200US22529","ZCTA5 22529","42","37","42","37","0","13",
"860Z200US22534","ZCTA5 22534","1128","199","926","177","202","103",
"860Z200US22535","ZCTA5 22535","261","107","236","110","25","18",
"860Z200US22538","ZCTA5 22538","118","77","118","77","0","13",
"860Z200US22539","ZCTA5 22539","785","142","758","145","27","31",
"860Z200US22542","ZCTA5 22542","836","215","775","205","61","62",
"860Z200US22546","ZCTA5 22546","6565","350","5589","413","976","241",
"860Z200US22548","ZCTA5 22548","25","36","25","36","0","13",
"860Z200US22551","ZCTA5 22551","8113","455","7095","411","1018","265",
"860Z200US22553","ZCTA5 22553","5660","374","4574","308","1086","193",
"860Z200US22554","ZCTA5 22554","19921","563","15968","563","3953","402",
"860Z200US22556","ZCTA5 22556","9646","585","7582","562","2064","405",
"860Z200US22560","ZCTA5 22560","2636","283","1661","205","975","215",
"860Z200US22567","ZCTA5 22567","966","208","782","170","184","111",
"860Z200US22572","ZCTA5 22572","2353","241","1552","217","801","212",
"860Z200US22576","ZCTA5 22576","820","118","754","117","66","40",
"860Z200US22578","ZCTA5 22578","1193","171","1007","148","186","82",
"860Z200US22580","ZCTA5 22580","1895","298","1585","271","310","116",
"860Z200US22601","ZCTA5 22601","11843","329","5020","410","6823","457",
"860Z200US22602","ZCTA5 22602","11319","523","8894","579","2425","297",
"860Z200US22603","ZCTA5 22603","6903","582","5174","472","1729","381",
"860Z200US22610","ZCTA5 22610","703","136","684","136","19","18",
"860Z200US22611","ZCTA5 22611","3422","228","2674","227","748","192",
"860Z200US22620","ZCTA5 22620","975","163","859","157","116","53",
"860Z200US22623","ZCTA5 22623","233","77","155","70","78","62",
"860Z200US22624","ZCTA5 22624","986","200","834","194","152","94",
"860Z200US22625","ZCTA5 22625","1180","229","1108","226","72","67",
"860Z200US22627","ZCTA5 22627","315","102","251","101","64","55",
"860Z200US22630","ZCTA5 22630","13394","524","9905","512","3489","483",
"860Z200US22637","ZCTA5 22637","871","313","565","108","306","299",
"860Z200US22639","ZCTA5 22639","280","79","253","78","27","28",
"860Z200US22640","ZCTA5 22640","153","79","86","72","67","47",
"860Z200US22641","ZCTA5 22641","81","42","63","48","18","20",
"860Z200US22642","ZCTA5 22642","1598","264","1406","223","192","130",
"860Z200US22643","ZCTA5 22643","67","50","52","43","15","24",
"860Z200US22644","ZCTA5 22644","1030","164","982","156","48","35",
"860Z200US22645","ZCTA5 22645","1693","201","1304","173","389","114",
"860Z200US22646","ZCTA5 22646","0","13","0","13","0","13",
"860Z200US22650","ZCTA5 22650","399","124","393","125","6","10",
"860Z200US22652","ZCTA5 22652","543","120","437","113","106","79",
"860Z200US22654","ZCTA5 22654","440","159","440","159","0","13",
"860Z200US22655","ZCTA5 22655","8011","512","6143","414","1868","383",
"860Z200US22656","ZCTA5 22656","1887","224","1606","224","281","133",
"860Z200US22657","ZCTA5 22657","4719","317","3649","301","1070","236",
"860Z200US22660","ZCTA5 22660","614","138","481","110","133","86",
"860Z200US22663","ZCTA5 22663","502","119","431","104","71","57",
"860Z200US22664","ZCTA5 22664","3712","340","1977","264","1735","293",
"860Z200US22701","ZCTA5 22701","13100","516","8960","443","4140","471",
"860Z200US22709","ZCTA5 22709","435","115","407","114","28","29",
"860Z200US22711","ZCTA5 22711","34","27","26","28","8","14",
"860Z200US22712","ZCTA5 22712","3077","236","2484","221","593","159",
"860Z200US22713","ZCTA5 22713","721","179","648","169","73","64",
"860Z200US22714","ZCTA5 22714","326","139","249","84","77","105",
"860Z200US22715","ZCTA5 22715","542","141","541","141","1","2",
"860Z200US22716","ZCTA5 22716","500","179","500","179","0","13",
"860Z200US22718","ZCTA5 22718","305","157","245","116","60","84",
"860Z200US22719","ZCTA5 22719","124","56","64","40","60","60",
"860Z200US22720","ZCTA5 22720","429","112","388","116","41","49",
"860Z200US22722","ZCTA5 22722","148","107","148","107","0","13",
"860Z200US22723","ZCTA5 22723","30","30","30","30","0","13",
"860Z200US22724","ZCTA5 22724","790","210","714","200","76","66",
"860Z200US22725","ZCTA5 22725","28","34","28","34","0","13",
"860Z200US22726","ZCTA5 22726","215","77","164","76","51","40",
"860Z200US22727","ZCTA5 22727","2301","233","1684","245","617","178",
"860Z200US22728","ZCTA5 22728","1131","243","949","234","182","84",
"860Z200US22729","ZCTA5 22729","135","106","85","78","50","72",
"860Z200US22730","ZCTA5 22730","63","31","57","32","6","10",
"860Z200US22731","ZCTA5 22731","98","86","85","87","13","14",
"860Z200US22732","ZCTA5 22732","128","53","92","48","36","29",
"860Z200US22733","ZCTA5 22733","713","210","519","140","194","141",
"860Z200US22734","ZCTA5 22734","1339","234","785","184","554","168",
"860Z200US22735","ZCTA5 22735","794","184","684","161","110","91",
"860Z200US22736","ZCTA5 22736","292","141","285","141","7","12",
"860Z200US22737","ZCTA5 22737","1071","198","1043","205","28","31",
"860Z200US22738","ZCTA5 22738","341","103","322","102","19","29",
"860Z200US22740","ZCTA5 22740","370","117","284","109","86","51",
"860Z200US22741","ZCTA5 22741","149","81","119","68","30","44",
"860Z200US22742","ZCTA5 22742","565","80","463","84","102","61",
"860Z200US22743","ZCTA5 22743","110","64","84","58","26","31",
"860Z200US22746","ZCTA5 22746","113","62","113","62","0","13",
"860Z200US22747","ZCTA5 22747","530","142","374","97","156","103",
"860Z200US22749","ZCTA5 22749","125","69","68","39","57","54",
"860Z200US22801","ZCTA5 22801","14640","593","6582","478","8058","485",
"860Z200US22802","ZCTA5 22802","11196","487","6250","486","4946","376",
"860Z200US22807","ZCTA5 22807","2","4","0","19","2","4",
"860Z200US22810","ZCTA5 22810","288","102","278","102","10","15",
"860Z200US22811","ZCTA5 22811","178","65","105","42","73","49",
"860Z200US22812","ZCTA5 22812","3382","261","2437","260","945","219",
"860Z200US22815","ZCTA5 22815","3564","214","2494","281","1070","239",
"860Z200US22820","ZCTA5 22820","84","59","64","46","20","29",
"860Z200US22821","ZCTA5 22821","2334","276","1781","218","553","176",
"860Z200US22824","ZCTA5 22824","2427","217","1899","205","528","136",
"860Z200US22827","ZCTA5 22827","4381","414","3413","397","968","230",
"860Z200US22830","ZCTA5 22830","786","196","654","190","132","63",
"860Z200US22831","ZCTA5 22831","188","63","151","60","37","32",
"860Z200US22832","ZCTA5 22832","386","78","346","81","40","33",
"860Z200US22834","ZCTA5 22834","403","97","321","80","82","58",
"860Z200US22835","ZCTA5 22835","5034","348","3588","330","1446","264",
"860Z200US22840","ZCTA5 22840","2064","274","1751","252","313","124",
"860Z200US22841","ZCTA5 22841","1200","234","1008","241","192","93",
"860Z200US22842","ZCTA5 22842","2147","202","1592","182","555","130",
"860Z200US22843","ZCTA5 22843","960","160","782","156","178","87",
"860Z200US22844","ZCTA5 22844","2073","194","1400","181","673","170",
"860Z200US22845","ZCTA5 22845","54","72","54","72","0","13",
"860Z200US22846","ZCTA5 22846","545","115","477","108","68","54",
"860Z200US22847","ZCTA5 22847","234","65","153","49","81","51",
"860Z200US22849","ZCTA5 22849","1899","234","1471","206","428","130",
"860Z200US22850","ZCTA5 22850","453","142","360","140","93","64",
"860Z200US22851","ZCTA5 22851","2099","220","1439","192","660","156",
"860Z200US22853","ZCTA5 22853","1688","149","1169","152","519","110",
"860Z200US22901","ZCTA5 22901","16636","561","9486","548","7150","577",
"860Z200US22902","ZCTA5 22902","11334","488","5976","431","5358","437",
"860Z200US22903","ZCTA5 22903","16009","672","6572","510","9437","546",
"860Z200US22904","ZCTA5 22904","21","21","0","19","21","21",
"860Z200US22908","ZCTA5 22908","0","13","0","13","0","13",
"860Z200US22911","ZCTA5 22911","7741","426","5463","348","2278","296",
